2024-01-26 16:30:43,867: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,868: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,868: root: INFO: elon_tweet : Position: 60.000000 shares of TSLA
2024-01-26 16:30:43,868: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,869: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,870: root: INFO: [32mNew market order of | 10 TSLA buy | with status unprocessed was submitted.[0m
2024-01-26 16:30:43,873: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,873: root: INFO: Getting historical prices for TSLA, 1 bars, 
2024-01-26 16:30:43,873: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,874: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,874: root: INFO: [32mFilled Transaction: buy 10 of TSLA at 14.41466713 USD per share[0m
2024-01-26 16:30:43,874: root: INFO: market order of | 10 TSLA buy | with status new was filled
2024-01-26 16:30:43,879: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,880: root: INFO: Current backtesting datetime 2019-06-21 16:00:00-04:00
2024-01-26 16:30:43,880: root: INFO: Current backtesting datetime 2019-06-22 09:30:00-04:00
2024-01-26 16:30:43,882: root: INFO: [34melon_tweet : The market is not currently open, skipping this trading iteration[0m
2024-01-26 16:30:43,884: root: INFO: Current backtesting datetime 2019-06-22 09:29:00-04:00
2024-01-26 16:30:43,886: root: INFO: Current backtesting datetime 2019-06-22 09:29:00-04:00
2024-01-26 16:30:43,887: root: INFO: elon_tweet : Executing the after_market_closes lifecycle method
2024-01-26 16:30:43,888: root: INFO: Current backtesting datetime 2019-06-24 08:30:00-04:00
2024-01-26 16:30:43,889: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,891: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,891: root: INFO: elon_tweet : Executing the before_market_opens lifecycle method
2024-01-26 16:30:43,893: root: INFO: Current backtesting datetime 2019-06-24 09:30:00-04:00
2024-01-26 16:30:43,893: root: INFO: elon_tweet : Executing the before_starting_trading lifecycle method
2024-01-26 16:30:43,896: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,896: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,897: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,897: root: INFO: elon_tweet : Position: 70.000000 shares of TSLA
2024-01-26 16:30:43,898: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,898: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,899: root: INFO: [34melon_tweet : Trading iteration ended at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,900: root: INFO: elon_tweet : [34mSleeping for 86400 seconds[0m
2024-01-26 16:30:43,902: root: INFO: Current backtesting datetime 2019-06-24 16:00:00-04:00
2024-01-26 16:30:43,902: root: INFO: Current backtesting datetime 2019-06-25 09:30:00-04:00
2024-01-26 16:30:43,903: root: INFO: [34melon_tweet : Executing the on_trading_iteration lifecycle method at 2024-01-26 16:30:43[0m
2024-01-26 16:30:43,904: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,905: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,905: root: INFO: elon_tweet : Position: 70.000000 shares of TSLA
2024-01-26 16:30:43,905: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-26 16:30:43,906: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
